Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	time_ISO8601	QF	latitude [degrees_north]	QF	longitude [degrees_east]	QF	mwd [Degree true]	QF	pp1d [s]	QF	swh [m]	QF	QV:ODV:SAMPLE
						2018-02-15T22:00:00	1	-6.5	1	112	1	295.389	1	5.713	1	1.52	1	1
						2018-02-15T23:00:00	1	-6.5	1	112	1	297.235	1	5.803	1	1.657	1	1
						2018-02-16T00:00:00	1	-6.5	1	112	1	298.279	1	5.936	1	1.689	1	1
						2018-02-16T01:00:00	1	-6.5	1	112	1	298.586	1	6.108	1	1.702	1	1
						2018-02-16T02:00:00	1	-6.5	1	112	1	298.487	1	6.17	1	1.676	1	1
						2018-02-16T03:00:00	1	-6.5	1	112	1	298.158	1	6.197	1	1.628	1	1
						2018-02-16T04:00:00	1	-6.5	1	112	1	298.213	1	6.208	1	1.552	1	1
						2018-02-16T05:00:00	1	-6.5	1	112	1	298.454	1	6.182	1	1.462	1	1
						2018-02-16T06:00:00	1	-6.5	1	112	1	298.839	1	6.162	1	1.415	1	1
						2018-02-16T07:00:00	1	-6.5	1	112	1	299.24	1	6.123	1	1.393	1	1
						2018-02-16T08:00:00	1	-6.5	1	112	1	299.471	1	6.076	1	1.379	1	1
						2018-02-16T09:00:00	1	-6.5	1	112	1	299.899	1	6.028	1	1.361	1	1
						2018-02-16T10:00:00	1	-6.5	1	112	1	300.805	1	5.997	1	1.313	1	1
						2018-02-16T11:00:00	1	-6.5	1	112	1	301.426	1	5.936	1	1.278	1	1
						2018-02-16T12:00:00	1	-6.5	1	112	1	301.844	1	5.897	1	1.238	1	1
						2018-02-16T13:00:00	1	-6.5	1	112	1	302.25	1	5.877	1	1.186	1	1
						2018-02-16T14:00:00	1	-6.5	1	112	1	302.585	1	5.859	1	1.132	1	1
						2018-02-16T15:00:00	1	-6.5	1	112	1	302.915	1	5.835	1	1.087	1	1
						2018-02-16T16:00:00	1	-6.5	1	112	1	303.03	1	5.803	1	1.058	1	1
						2018-02-16T17:00:00	1	-6.5	1	112	1	302.255	1	5.861	1	1.099	1	1
						2018-02-16T18:00:00	1	-6.5	1	112	1	301.267	1	5.793	1	1.085	1	1
						2018-02-16T19:00:00	1	-6.5	1	112	1	300.251	1	5.729	1	1.07	1	1
						2018-02-16T20:00:00	1	-6.5	1	112	1	298.954	1	5.669	1	1.055	1	1
						2018-02-16T21:00:00	1	-6.5	1	112	1	297.46	1	5.609	1	1.043	1	1
						2018-02-16T22:00:00	1	-6.5	1	112	1	297.685	1	5.587	1	0.991	1	1
						2018-02-16T23:00:00	1	-6.5	1	112	1	297.773	1	5.644	1	1.005	1	1
						2018-02-17T00:00:00	1	-6.5	1	112	1	298.323	1	5.626	1	0.959	1	1
						2018-02-17T01:00:00	1	-6.5	1	112	1	298.839	1	5.61	1	0.914	1	1
						2018-02-17T02:00:00	1	-6.5	1	112	1	298.663	1	5.588	1	0.888	1	1
						2018-02-17T03:00:00	1	-6.5	1	112	1	298.048	1	5.549	1	0.881	1	1
						2018-02-17T04:00:00	1	-6.5	1	112	1	297.565	1	5.471	1	0.896	1	1
						2018-02-17T05:00:00	1	-6.5	1	112	1	297.74	1	5.159	1	0.944	1	1
						2018-02-17T06:00:00	1	-6.5	1	112	1	298.383	1	4.944	1	1.021	1	1
						2018-02-17T07:00:00	1	-6.5	1	112	1	298.581	1	4.904	1	1.098	1	1
						2018-02-17T08:00:00	1	-6.5	1	112	1	299.026	1	4.993	1	1.149	1	1
						2018-02-17T09:00:00	1	-6.5	1	112	1	299.103	1	5.092	1	1.176	1	1
						2018-02-17T10:00:00	1	-6.5	1	112	1	299.894	1	5.186	1	1.114	1	1
						2018-02-17T11:00:00	1	-6.5	1	112	1	300.542	1	5.234	1	1.053	1	1
						2018-02-17T12:00:00	1	-6.5	1	112	1	301.096	1	5.264	1	0.99	1	1
						2018-02-17T13:00:00	1	-6.5	1	112	1	301.272	1	5.269	1	0.928	1	1
						2018-02-17T14:00:00	1	-6.5	1	112	1	300.838	1	5.272	1	0.894	1	1
						2018-02-17T15:00:00	1	-6.5	1	112	1	300.124	1	5.266	1	0.865	1	1
						2018-02-17T16:00:00	1	-6.5	1	112	1	299.734	1	5.257	1	0.834	1	1
						2018-02-17T17:00:00	1	-6.5	1	112	1	299.119	1	5.191	1	0.786	1	1
						2018-02-17T18:00:00	1	-6.5	1	112	1	298.037	1	5.174	1	0.769	1	1
						2018-02-17T19:00:00	1	-6.5	1	112	1	297.477	1	5.154	1	0.749	1	1
						2018-02-17T20:00:00	1	-6.5	1	112	1	296.828	1	5.127	1	0.742	1	1
						2018-02-17T21:00:00	1	-6.5	1	112	1	296.092	1	5.067	1	0.769	1	1
						2018-02-17T22:00:00	1	-6.5	1	112	1	295.895	1	4.977	1	0.792	1	1
						2018-02-17T23:00:00	1	-6.5	1	112	1	295.076	1	4.799	1	0.802	1	1
						2018-02-18T00:00:00	1	-6.5	1	112	1	294.549	1	4.758	1	0.785	1	1
						2018-02-18T01:00:00	1	-6.5	1	112	1	294.329	1	4.765	1	0.759	1	1
						2018-02-18T02:00:00	1	-6.5	1	112	1	294.296	1	4.764	1	0.737	1	1
						2018-02-18T03:00:00	1	-6.5	1	112	1	294.28	1	4.748	1	0.724	1	1
						2018-02-18T04:00:00	1	-6.5	1	112	1	294.131	1	4.7	1	0.728	1	1
						2018-02-18T05:00:00	1	-6.5	1	112	1	294.142	1	4.636	1	0.741	1	1
						2018-02-18T06:00:00	1	-6.5	1	112	1	294.494	1	4.584	1	0.752	1	1
						2018-02-18T07:00:00	1	-6.5	1	112	1	295.4	1	4.542	1	0.765	1	1
						2018-02-18T08:00:00	1	-6.5	1	112	1	295.873	1	4.521	1	0.775	1	1
						2018-02-18T09:00:00	1	-6.5	1	112	1	296.049	1	4.531	1	0.773	1	1
						2018-02-18T10:00:00	1	-6.5	1	112	1	297.048	1	4.579	1	0.745	1	1
						2018-02-18T11:00:00	1	-6.5	1	112	1	298.103	1	5.03	1	0.845	1	1
						2018-02-18T12:00:00	1	-6.5	1	112	1	298.454	1	5.071	1	0.804	1	1
						2018-02-18T13:00:00	1	-6.5	1	112	1	298.449	1	5.088	1	0.764	1	1
						2018-02-18T14:00:00	1	-6.5	1	112	1	298.394	1	5.086	1	0.726	1	1
						2018-02-18T15:00:00	1	-6.5	1	112	1	298.312	1	5.071	1	0.697	1	1
						2018-02-18T16:00:00	1	-6.5	1	112	1	297.828	1	5.039	1	0.679	1	1
						2018-02-18T17:00:00	1	-6.5	1	112	1	296.818	1	4.991	1	0.666	1	1
						2018-02-18T18:00:00	1	-6.5	1	112	1	295.263	1	4.896	1	0.656	1	1
						2018-02-18T19:00:00	1	-6.5	1	112	1	293.5	1	4.782	1	0.649	1	1
						2018-02-18T20:00:00	1	-6.5	1	112	1	291.588	1	4.682	1	0.644	1	1
						2018-02-18T21:00:00	1	-6.5	1	112	1	289.501	1	4.598	1	0.638	1	1
						2018-02-18T22:00:00	1	-6.5	1	112	1	287.925	1	4.543	1	0.62	1	1
						2018-02-18T23:00:00	1	-6.5	1	112	1	288.122	1	4.519	1	0.59	1	1
						2018-02-19T00:00:00	1	-6.5	1	112	1	289.704	1	4.511	1	0.553	1	1
						2018-02-19T01:00:00	1	-6.5	1	112	1	291.572	1	4.499	1	0.519	1	1
						2018-02-19T02:00:00	1	-6.5	1	112	1	293.439	1	4.485	1	0.488	1	1
						2018-02-19T03:00:00	1	-6.5	1	112	1	295.071	1	4.466	1	0.463	1	1
						2018-02-19T04:00:00	1	-6.5	1	112	1	296.609	1	4.445	1	0.442	1	1
						2018-02-19T05:00:00	1	-6.5	1	112	1	298.213	1	4.422	1	0.427	1	1
						2018-02-19T06:00:00	1	-6.5	1	112	1	300.075	1	4.399	1	0.417	1	1
						2018-02-19T07:00:00	1	-6.5	1	112	1	303.711	1	4.376	1	0.417	1	1
						2018-02-19T08:00:00	1	-6.5	1	112	1	306.606	1	4.349	1	0.43	1	1
						2018-02-19T09:00:00	1	-6.5	1	112	1	309.171	1	4.308	1	0.453	1	1
						2018-02-19T10:00:00	1	-6.5	1	112	1	309.808	1	4.246	1	0.458	1	1
						2018-02-19T11:00:00	1	-6.5	1	112	1	309.572	1	4.184	1	0.445	1	1
						2018-02-19T12:00:00	1	-6.5	1	112	1	308.589	1	4.144	1	0.428	1	1
						2018-02-19T13:00:00	1	-6.5	1	112	1	306.057	1	4.122	1	0.416	1	1
						2018-02-19T14:00:00	1	-6.5	1	112	1	303.678	1	4.106	1	0.403	1	1
						2018-02-19T15:00:00	1	-6.5	1	112	1	303.222	1	4.081	1	0.385	1	1
						2018-02-19T16:00:00	1	-6.5	1	112	1	303.079	1	4.055	1	0.368	1	1
						2018-02-19T17:00:00	1	-6.5	1	112	1	303.277	1	4.034	1	0.354	1	1
						2018-02-19T18:00:00	1	-6.5	1	112	1	302.618	1	4.015	1	0.345	1	1
						2018-02-19T19:00:00	1	-6.5	1	112	1	298.735	1	3.993	1	0.35	1	1
						2018-02-19T20:00:00	1	-6.5	1	112	1	295.142	1	3.967	1	0.354	1	1
						2018-02-19T21:00:00	1	-6.5	1	112	1	292.994	1	3.937	1	0.349	1	1
						2018-02-19T22:00:00	1	-6.5	1	112	1	292.687	1	3.909	1	0.332	1	1
						2018-02-19T23:00:00	1	-6.5	1	112	1	293.33	1	3.887	1	0.32	1	1
						2018-02-20T00:00:00	1	-6.5	1	112	1	293.846	1	3.862	1	0.308	1	1
						2018-02-20T01:00:00	1	-6.5	1	112	1	294.692	1	3.844	1	0.298	1	1
						2018-02-20T02:00:00	1	-6.5	1	112	1	295.329	1	3.831	1	0.29	1	1
						2018-02-20T03:00:00	1	-6.5	1	112	1	296.032	1	3.821	1	0.285	1	1
						2018-02-20T04:00:00	1	-6.5	1	112	1	296.455	1	3.812	1	0.284	1	1
						2018-02-20T05:00:00	1	-6.5	1	112	1	298.586	1	3.781	1	0.306	1	1
						2018-02-20T06:00:00	1	-6.5	1	112	1	304.705	1	2.892	1	0.366	1	1
						2018-02-20T07:00:00	1	-6.5	1	112	1	302.838	1	3.025	1	0.427	1	1
						2018-02-20T08:00:00	1	-6.5	1	112	1	301.547	1	3.332	1	0.482	1	1
						2018-02-20T09:00:00	1	-6.5	1	112	1	300.706	1	3.417	1	0.525	1	1
						2018-02-20T10:00:00	1	-6.5	1	112	1	300.948	1	3.543	1	0.51	1	1
						2018-02-20T11:00:00	1	-6.5	1	112	1	299.19	1	3.592	1	0.49	1	1
						2018-02-20T12:00:00	1	-6.5	1	112	1	298.394	1	3.622	1	0.464	1	1
						2018-02-20T13:00:00	1	-6.5	1	112	1	297.812	1	3.637	1	0.446	1	1
						2018-02-20T14:00:00	1	-6.5	1	112	1	297.74	1	3.645	1	0.434	1	1
						2018-02-20T15:00:00	1	-6.5	1	112	1	297.466	1	3.639	1	0.426	1	1
						2018-02-20T16:00:00	1	-6.5	1	112	1	297.526	1	3.636	1	0.413	1	1
						2018-02-20T17:00:00	1	-6.5	1	112	1	297.372	1	3.638	1	0.401	1	1
						2018-02-20T18:00:00	1	-6.5	1	112	1	296.477	1	3.631	1	0.396	1	1
						2018-02-20T19:00:00	1	-6.5	1	112	1	295.488	1	3.619	1	0.395	1	1
						2018-02-20T20:00:00	1	-6.5	1	112	1	296.356	1	3.626	1	0.381	1	1
						2018-02-20T21:00:00	1	-6.5	1	112	1	297.455	1	3.65	1	0.365	1	1
						2018-02-20T22:00:00	1	-6.5	1	112	1	295.098	1	3.678	1	0.36	1	1
						2018-02-20T23:00:00	1	-6.5	1	112	1	295.62	1	3.711	1	0.348	1	1
						2018-02-21T00:00:00	1	-6.5	1	112	1	296.384	1	3.745	1	0.336	1	1
						2018-02-21T01:00:00	1	-6.5	1	112	1	297.015	1	3.773	1	0.324	1	1
						2018-02-21T02:00:00	1	-6.5	1	112	1	297.597	1	3.793	1	0.313	1	1
						2018-02-21T03:00:00	1	-6.5	1	112	1	298.279	1	3.808	1	0.304	1	1
						2018-02-21T04:00:00	1	-6.5	1	112	1	299.295	1	3.82	1	0.298	1	1
						2018-02-21T05:00:00	1	-6.5	1	112	1	301.503	1	3.828	1	0.299	1	1
						2018-02-21T06:00:00	1	-6.5	1	112	1	303.953	1	3.832	1	0.303	1	1
						2018-02-21T07:00:00	1	-6.5	1	112	1	309.429	1	3.798	1	0.327	1	1
						2018-02-21T08:00:00	1	-6.5	1	112	1	307.985	1	3.73	1	0.336	1	1
						2018-02-21T09:00:00	1	-6.5	1	112	1	306.161	1	3.629	1	0.348	1	1
						2018-02-21T10:00:00	1	-6.5	1	112	1	306.501	1	3.562	1	0.344	1	1
						2018-02-21T11:00:00	1	-6.5	1	112	1	306.348	1	3.537	1	0.336	1	1
						2018-02-21T12:00:00	1	-6.5	1	112	1	306.221	1	3.539	1	0.325	1	1
						2018-02-21T13:00:00	1	-6.5	1	112	1	305.903	1	3.554	1	0.316	1	1
						2018-02-21T14:00:00	1	-6.5	1	112	1	304.568	1	3.573	1	0.311	1	1
						2018-02-21T15:00:00	1	-6.5	1	112	1	303.162	1	3.595	1	0.307	1	1
						2018-02-21T16:00:00	1	-6.5	1	112	1	301.651	1	3.609	1	0.307	1	1
						2018-02-21T17:00:00	1	-6.5	1	112	1	297.153	1	3.565	1	0.329	1	1
						2018-02-21T18:00:00	1	-6.5	1	112	1	295.532	1	3.524	1	0.341	1	1
						2018-02-21T19:00:00	1	-6.5	1	112	1	293.983	1	3.511	1	0.338	1	1
						2018-02-21T20:00:00	1	-6.5	1	112	1	293.566	1	3.522	1	0.331	1	1
						2018-02-21T21:00:00	1	-6.5	1	112	1	293.253	1	3.546	1	0.322	1	1
						2018-02-21T22:00:00	1	-6.5	1	112	1	286.782	1	3.551	1	0.326	1	1
						2018-02-21T23:00:00	1	-6.5	1	112	1	284.689	1	3.572	1	0.321	1	1
						2018-02-22T00:00:00	1	-6.5	1	112	1	285.98	1	3.596	1	0.308	1	1
						2018-02-22T01:00:00	1	-6.5	1	112	1	287.672	1	3.621	1	0.296	1	1
						2018-02-22T02:00:00	1	-6.5	1	112	1	289.534	1	3.643	1	0.286	1	1
						2018-02-22T03:00:00	1	-6.5	1	112	1	290.863	1	3.661	1	0.277	1	1
						2018-02-22T04:00:00	1	-6.5	1	112	1	291.495	1	3.677	1	0.271	1	1
						2018-02-22T05:00:00	1	-6.5	1	112	1	292.55	1	3.687	1	0.267	1	1
						2018-02-22T06:00:00	1	-6.5	1	112	1	295.807	1	3.689	1	0.267	1	1
						2018-02-22T07:00:00	1	-6.5	1	112	1	303.695	1	3.685	1	0.278	1	1
						2018-02-22T08:00:00	1	-6.5	1	112	1	310.638	1	3.663	1	0.287	1	1
						2018-02-22T09:00:00	1	-6.5	1	112	1	309.797	1	3.645	1	0.282	1	1
						2018-02-22T10:00:00	1	-6.5	1	112	1	305.266	1	3.616	1	0.29	1	1
						2018-02-22T11:00:00	1	-6.5	1	112	1	300.86	1	3.584	1	0.295	1	1
						2018-02-22T12:00:00	1	-6.5	1	112	1	300.487	1	3.577	1	0.286	1	1
						2018-02-22T13:00:00	1	-6.5	1	112	1	300.207	1	3.584	1	0.28	1	1
						2018-02-22T14:00:00	1	-6.5	1	112	1	300.706	1	3.595	1	0.274	1	1
						2018-02-22T15:00:00	1	-6.5	1	112	1	301.157	1	3.605	1	0.269	1	1
						2018-02-22T16:00:00	1	-6.5	1	112	1	300.608	1	3.616	1	0.267	1	1
						2018-02-22T17:00:00	1	-6.5	1	112	1	299.355	1	3.625	1	0.267	1	1
						2018-02-22T18:00:00	1	-6.5	1	112	1	298.097	1	3.632	1	0.269	1	1
						2018-02-22T19:00:00	1	-6.5	1	112	1	295.845	1	3.633	1	0.274	1	1
						2018-02-22T20:00:00	1	-6.5	1	112	1	291.973	1	3.622	1	0.282	1	1
						2018-02-22T21:00:00	1	-6.5	1	112	1	287.106	1	3.602	1	0.29	1	1
						2018-02-22T22:00:00	1	-6.5	1	112	1	286.315	1	3.591	1	0.278	1	1
						2018-02-22T23:00:00	1	-6.5	1	112	1	287.139	1	3.99	1	0.328	1	1
						2018-02-23T00:00:00	1	-6.5	1	112	1	287.633	1	3.94	1	0.316	1	1
						2018-02-23T01:00:00	1	-6.5	1	112	1	288.501	1	3.907	1	0.305	1	1
						2018-02-23T02:00:00	1	-6.5	1	112	1	290.149	1	3.884	1	0.293	1	1
						2018-02-23T03:00:00	1	-6.5	1	112	1	291.901	1	3.867	1	0.283	1	1
						2018-02-23T04:00:00	1	-6.5	1	112	1	293.417	1	3.853	1	0.275	1	1
						2018-02-23T05:00:00	1	-6.5	1	112	1	295.812	1	3.842	1	0.272	1	1
						2018-02-23T06:00:00	1	-6.5	1	112	1	301.75	1	3.832	1	0.279	1	1
						2018-02-23T07:00:00	1	-6.5	1	112	1	310.341	1	3.811	1	0.298	1	1
						2018-02-23T08:00:00	1	-6.5	1	112	1	311.835	1	3.781	1	0.298	1	1
						2018-02-23T09:00:00	1	-6.5	1	112	1	310.05	1	3.742	1	0.296	1	1
						2018-02-23T10:00:00	1	-6.5	1	112	1	308.869	1	3.658	1	0.291	1	1
						2018-02-23T11:00:00	1	-6.5	1	112	1	305.117	1	3.555	1	0.299	1	1
						2018-02-23T12:00:00	1	-6.5	1	112	1	300.36	1	2.72	1	0.318	1	1
						2018-02-23T13:00:00	1	-6.5	1	112	1	298.542	1	3.217	1	0.332	1	1
						2018-02-23T14:00:00	1	-6.5	1	112	1	297.696	1	3.219	1	0.336	1	1
						2018-02-23T15:00:00	1	-6.5	1	112	1	296.757	1	3.293	1	0.336	1	1
						2018-02-23T16:00:00	1	-6.5	1	112	1	296.587	1	3.36	1	0.335	1	1
						2018-02-23T17:00:00	1	-6.5	1	112	1	297.422	1	3.409	1	0.329	1	1
						2018-02-23T18:00:00	1	-6.5	1	112	1	298.328	1	3.45	1	0.323	1	1
						2018-02-23T19:00:00	1	-6.5	1	112	1	298.218	1	3.481	1	0.324	1	1
						2018-02-23T20:00:00	1	-6.5	1	112	1	297.872	1	3.499	1	0.33	1	1
						2018-02-23T21:00:00	1	-6.5	1	112	1	297.339	1	3.518	1	0.338	1	1
						2018-02-23T22:00:00	1	-6.5	1	112	1	295.785	1	3.532	1	0.344	1	1
						2018-02-23T23:00:00	1	-6.5	1	112	1	296.658	1	3.556	1	0.349	1	1
						2018-02-24T00:00:00	1	-6.5	1	112	1	298.031	1	3.588	1	0.347	1	1
						2018-02-24T01:00:00	1	-6.5	1	112	1	299.883	1	3.621	1	0.347	1	1
						2018-02-24T02:00:00	1	-6.5	1	112	1	301.481	1	3.65	1	0.35	1	1
						2018-02-24T03:00:00	1	-6.5	1	112	1	303.052	1	3.68	1	0.353	1	1
						2018-02-24T04:00:00	1	-6.5	1	112	1	305.112	1	3.682	1	0.377	1	1
						2018-02-24T05:00:00	1	-6.5	1	112	1	305.529	1	3.629	1	0.419	1	1
						2018-02-24T06:00:00	1	-6.5	1	112	1	306.375	1	3.555	1	0.474	1	1
						2018-02-24T07:00:00	1	-6.5	1	112	1	305.875	1	3.54	1	0.551	1	1
						2018-02-24T08:00:00	1	-6.5	1	112	1	303.881	1	3.63	1	0.62	1	1
						2018-02-24T09:00:00	1	-6.5	1	112	1	302.25	1	3.79	1	0.657	1	1
						2018-02-24T10:00:00	1	-6.5	1	112	1	302.64	1	3.895	1	0.631	1	1
						2018-02-24T11:00:00	1	-6.5	1	112	1	301.882	1	3.932	1	0.592	1	1
						2018-02-24T12:00:00	1	-6.5	1	112	1	301.684	1	3.964	1	0.552	1	1
						2018-02-24T13:00:00	1	-6.5	1	112	1	301.3	1	3.986	1	0.52	1	1
						2018-02-24T14:00:00	1	-6.5	1	112	1	300.58	1	3.998	1	0.497	1	1
						2018-02-24T15:00:00	1	-6.5	1	112	1	300.108	1	4.005	1	0.476	1	1
						2018-02-24T16:00:00	1	-6.5	1	112	1	300.624	1	4.012	1	0.449	1	1
						2018-02-24T17:00:00	1	-6.5	1	112	1	301.135	1	4.02	1	0.425	1	1
						2018-02-24T18:00:00	1	-6.5	1	112	1	299.377	1	4.028	1	0.416	1	1
						2018-02-24T19:00:00	1	-6.5	1	112	1	296.565	1	4.034	1	0.412	1	1
						2018-02-24T20:00:00	1	-6.5	1	112	1	294.247	1	4.038	1	0.403	1	1
						2018-02-24T21:00:00	1	-6.5	1	112	1	289.127	1	4.034	1	0.408	1	1
						2018-02-24T22:00:00	1	-6.5	1	112	1	283.503	1	4.016	1	0.413	1	1
						2018-02-24T23:00:00	1	-6.5	1	112	1	281.218	1	3.989	1	0.413	1	1
						2018-02-25T00:00:00	1	-6.5	1	112	1	280.685	1	3.952	1	0.405	1	1
						2018-02-25T01:00:00	1	-6.5	1	112	1	281.437	1	3.943	1	0.386	1	1
						2018-02-25T02:00:00	1	-6.5	1	112	1	282.602	1	3.962	1	0.365	1	1
						2018-02-25T03:00:00	1	-6.5	1	112	1	283.453	1	3.989	1	0.349	1	1
						2018-02-25T04:00:00	1	-6.5	1	112	1	284.656	1	4.012	1	0.333	1	1
						2018-02-25T05:00:00	1	-6.5	1	112	1	286.134	1	4.027	1	0.32	1	1
						2018-02-25T06:00:00	1	-6.5	1	112	1	287.798	1	4.034	1	0.308	1	1
						2018-02-25T07:00:00	1	-6.5	1	112	1	290.468	1	4.033	1	0.298	1	1
						2018-02-25T08:00:00	1	-6.5	1	112	1	293.934	1	4.026	1	0.29	1	1
						2018-02-25T09:00:00	1	-6.5	1	112	1	296.334	1	4.016	1	0.279	1	1
						2018-02-25T10:00:00	1	-6.5	1	112	1	300.674	1	4.002	1	0.268	1	1
						2018-02-25T11:00:00	1	-6.5	1	112	1	300.926	1	3.987	1	0.256	1	1
						2018-02-25T12:00:00	1	-6.5	1	112	1	298.416	1	3.972	1	0.254	1	1
						2018-02-25T13:00:00	1	-6.5	1	112	1	283.014	1	2.627	1	0.284	1	1
						2018-02-25T14:00:00	1	-6.5	1	112	1	279.531	1	2.611	1	0.288	1	1
						2018-02-25T15:00:00	1	-6.5	1	112	1	281.404	1	2.633	1	0.275	1	1
						2018-02-25T16:00:00	1	-6.5	1	112	1	284.019	1	3.848	1	0.262	1	1
						2018-02-25T17:00:00	1	-6.5	1	112	1	285.628	1	3.825	1	0.254	1	1
						2018-02-25T18:00:00	1	-6.5	1	112	1	285.046	1	3.798	1	0.252	1	1
						2018-02-25T19:00:00	1	-6.5	1	112	1	284.563	1	3.769	1	0.249	1	1
						2018-02-25T20:00:00	1	-6.5	1	112	1	285.854	1	3.737	1	0.239	1	1
						2018-02-25T21:00:00	1	-6.5	1	112	1	287.15	1	3.6	1	0.23	1	1
						2018-02-25T22:00:00	1	-6.5	1	112	1	288.479	1	3.603	1	0.212	1	1
						2018-02-25T23:00:00	1	-6.5	1	112	1	290.314	1	3.569	1	0.203	1	1
						2018-02-26T00:00:00	1	-6.5	1	112	1	291.649	1	3.553	1	0.199	1	1
						2018-02-26T01:00:00	1	-6.5	1	112	1	293.093	1	3.543	1	0.192	1	1
						2018-02-26T02:00:00	1	-6.5	1	112	1	292.05	1	3.537	1	0.197	1	1
						2018-02-26T03:00:00	1	-6.5	1	112	1	289.561	1	3.525	1	0.203	1	1
						2018-02-26T04:00:00	1	-6.5	1	112	1	287.661	1	3.471	1	0.216	1	1
						2018-02-26T05:00:00	1	-6.5	1	112	1	286.321	1	2.491	1	0.231	1	1
						2018-02-26T06:00:00	1	-6.5	1	112	1	287.881	1	2.599	1	0.253	1	1
						2018-02-26T07:00:00	1	-6.5	1	112	1	289.248	1	3.231	1	0.26	1	1
						2018-02-26T08:00:00	1	-6.5	1	112	1	291.028	1	3.289	1	0.258	1	1
						2018-02-26T09:00:00	1	-6.5	1	112	1	292.885	1	3.401	1	0.261	1	1
						2018-02-26T10:00:00	1	-6.5	1	112	1	291.193	1	3.475	1	0.265	1	1
						2018-02-26T11:00:00	1	-6.5	1	112	1	288.705	1	3.544	1	0.274	1	1
						2018-02-26T12:00:00	1	-6.5	1	112	1	289.144	1	3.607	1	0.273	1	1
						2018-02-26T13:00:00	1	-6.5	1	112	1	290.177	1	3.661	1	0.271	1	1
						2018-02-26T14:00:00	1	-6.5	1	112	1	291.819	1	3.711	1	0.267	1	1
						2018-02-26T15:00:00	1	-6.5	1	112	1	293.395	1	3.757	1	0.262	1	1
						2018-02-26T16:00:00	1	-6.5	1	112	1	294.593	1	3.796	1	0.258	1	1
						2018-02-26T17:00:00	1	-6.5	1	112	1	294.862	1	3.827	1	0.259	1	1
						2018-02-26T18:00:00	1	-6.5	1	112	1	293.983	1	3.851	1	0.263	1	1
						2018-02-26T19:00:00	1	-6.5	1	112	1	293.758	1	3.867	1	0.263	1	1
						2018-02-26T20:00:00	1	-6.5	1	112	1	293.956	1	3.876	1	0.261	1	1
						2018-02-26T21:00:00	1	-6.5	1	112	1	294.241	1	3.878	1	0.258	1	1
						2018-02-26T22:00:00	1	-6.5	1	112	1	292.912	1	3.878	1	0.254	1	1
						2018-02-26T23:00:00	1	-6.5	1	112	1	293.72	1	3.873	1	0.249	1	1
						2018-02-27T00:00:00	1	-6.5	1	112	1	294.648	1	3.867	1	0.243	1	1
						2018-02-27T01:00:00	1	-6.5	1	112	1	295.51	1	3.862	1	0.238	1	1
						2018-02-27T02:00:00	1	-6.5	1	112	1	296.016	1	3.858	1	0.236	1	1
						2018-02-27T03:00:00	1	-6.5	1	112	1	296.356	1	3.856	1	0.232	1	1
						2018-02-27T04:00:00	1	-6.5	1	112	1	296.988	1	3.854	1	0.227	1	1
						2018-02-27T05:00:00	1	-6.5	1	112	1	297.57	1	3.852	1	0.222	1	1
						2018-02-27T06:00:00	1	-6.5	1	112	1	298.097	1	3.85	1	0.218	1	1
						2018-02-27T07:00:00	1	-6.5	1	112	1	298.702	1	3.847	1	0.217	1	1
						2018-02-27T08:00:00	1	-6.5	1	112	1	302.03	1	3.845	1	0.224	1	1
						2018-02-27T09:00:00	1	-6.5	1	112	1	303.299	1	3.841	1	0.223	1	1
						2018-02-27T10:00:00	1	-6.5	1	112	1	310.314	1	3.833	1	0.235	1	1
						2018-02-27T11:00:00	1	-6.5	1	112	1	308.32	1	3.824	1	0.237	1	1
						2018-02-27T12:00:00	1	-6.5	1	112	1	304.53	1	3.814	1	0.239	1	1
						2018-02-27T13:00:00	1	-6.5	1	112	1	296.554	1	3.802	1	0.247	1	1
						2018-02-27T14:00:00	1	-6.5	1	112	1	293.78	1	3.791	1	0.246	1	1
						2018-02-27T15:00:00	1	-6.5	1	112	1	292.407	1	3.781	1	0.244	1	1
						2018-02-27T16:00:00	1	-6.5	1	112	1	292.934	1	3.771	1	0.238	1	1
						2018-02-27T17:00:00	1	-6.5	1	112	1	294.252	1	3.762	1	0.232	1	1
						2018-02-27T18:00:00	1	-6.5	1	112	1	295.417	1	3.755	1	0.227	1	1
						2018-02-27T19:00:00	1	-6.5	1	112	1	296.433	1	3.749	1	0.223	1	1
						2018-02-27T20:00:00	1	-6.5	1	112	1	297.378	1	3.744	1	0.219	1	1
						2018-02-27T21:00:00	1	-6.5	1	112	1	298.196	1	3.742	1	0.215	1	1
						2018-02-27T22:00:00	1	-6.5	1	112	1	300.02	1	3.74	1	0.192	1	1
						2018-02-27T23:00:00	1	-6.5	1	112	1	300.366	1	3.74	1	0.191	1	1
						2018-02-28T00:00:00	1	-6.5	1	112	1	300.717	1	3.742	1	0.19	1	1
						2018-02-28T01:00:00	1	-6.5	1	112	1	301.228	1	3.745	1	0.19	1	1
						2018-02-28T02:00:00	1	-6.5	1	112	1	301.596	1	3.749	1	0.189	1	1
						2018-02-28T03:00:00	1	-6.5	1	112	1	301.926	1	3.755	1	0.187	1	1
